Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km),Distance Covered
4KM FUN RUN,#3_Female,11633,05612e3e-cbeb-45e3-b09a-a1ceb37df9ff,[img:flags/SA.gif],00:50:48.524,1594 / 2226,628 / 1040,00:46:53.013,5.1 Km/Hr,11:43 min/km,4 KM
4KM FUN RUN,#3_Female,13143,604d255f-17c9-4167-9da7-1fdfd06227d9,[img:flags/SA.gif],00:49:14.032,1595 / 2226,629 / 1040,00:46:54.812,5.1 Km/Hr,11:43 min/km,4 KM
4KM FUN RUN,#3_Female,12095,a3e281c5-3dab-4c09-98d5-f8ba2164bdc0,[img:flags/SA.gif],00:49:34.813,1596 / 2226,630 / 1040,00:46:55.353,5.1 Km/Hr,11:43 min/km,4 KM
4KM FUN RUN,#3_Female,12990,51dc92a5-fe17-42d9-9618-3badb6c5b868,[img:flags/MY.gif],00:48:48.923,1597 / 2226,631 / 1040,00:46:56.144,5.1 Km/Hr,11:44 min/km,4 KM
4KM FUN RUN,#3_Female,10538,a42f0ff9-f976-4147-acbc-f430d64b8ce7,,00:47:20.651,1598 / 2226,632 / 1040,00:46:56.686,5.1 Km/Hr,11:44 min/km,4 KM
4KM FUN RUN,#3_Female,12989,4e5b702e-f28b-46b7-8e29-6f7897656497,[img:flags/MY.gif],00:48:51.045,1600 / 2226,633 / 1040,00:46:57.490,5.1 Km/Hr,11:44 min/km,4 KM
4KM FUN RUN,#3_Female,12488,861f7f5f-a231-447d-9eae-c00282d5e289,[img:flags/GB.gif],00:48:15.785,1603 / 2226,634 / 1040,00:46:59.148,5.1 Km/Hr,11:44 min/km,4 KM
4KM FUN RUN,#3_Female,13624,c1772f2b-89f7-43ca-ad7d-515811ed4453,[img:flags/SA.gif],00:48:39.170,1604 / 2226,635 / 1040,00:46:59.370,5.1 Km/Hr,11:44 min/km,4 KM
4KM FUN RUN,#3_Female,13344,c52e06e1-bcb2-4a8d-a2ed-02680e162f77,[img:flags/SA.gif],00:49:14.289,1605 / 2226,636 / 1040,00:47:00.640,5.1 Km/Hr,11:45 min/km,4 KM
4KM FUN RUN,#3_Female,10748,3e2a0285-51fb-4fc4-b389-995107562cd2,[img:flags/LB.gif],00:47:38.799,1606 / 2226,637 / 1040,00:47:04.352,5.0 Km/Hr,11:46 min/km,4 KM
4KM FUN RUN,#3_Female,12422,e25e1832-5129-434c-aa0f-12057c670f4e,[img:flags/ZA.gif],00:47:28.689,1609 / 2226,638 / 1040,00:47:07.582,5.0 Km/Hr,11:46 min/km,4 KM
4KM FUN RUN,#3_Female,12042,b173708f-57ea-42a6-9197-de548837e3b7,[img:flags/SA.gif],00:47:31.981,1610 / 2226,639 / 1040,00:47:07.653,5.0 Km/Hr,11:46 min/km,4 KM
4KM FUN RUN,#3_Female,12629,7f1c1ed9-3903-4f48-89ab-16d98caaebfc,[img:flags/ZA.gif],00:48:08.579,1612 / 2226,640 / 1040,00:47:08.351,5.0 Km/Hr,11:47 min/km,4 KM
4KM FUN RUN,#3_Female,10372,843343dd-8f15-4d71-95b7-190409bac7af,[img:flags/PT.gif],00:49:01.469,1614 / 2226,641 / 1040,00:47:10.318,5.0 Km/Hr,11:47 min/km,4 KM
4KM FUN RUN,#3_Female,13521,d3e6f2b1-623f-4cc0-a9b5-c0faac238e03,[img:flags/SD.gif],00:49:19.676,1615 / 2226,642 / 1040,00:47:10.735,5.0 Km/Hr,11:47 min/km,4 KM
4KM FUN RUN,#3_Female,11705,daa73d84-f39c-4281-8a46-9242d79b1c4a,[img:flags/SA.gif],00:47:45.762,1616 / 2226,643 / 1040,00:47:11.235,5.0 Km/Hr,11:47 min/km,4 KM
4KM FUN RUN,#3_Female,10371,fd0c57c8-a2a4-41bb-a1bb-f57a1e83f382,[img:flags/PT.gif],00:49:04.698,1618 / 2226,644 / 1040,00:47:13.889,5.0 Km/Hr,11:48 min/km,4 KM
4KM FUN RUN,#3_Female,11415,de2adf28-bcb6-4edd-95be-a1989d3c3d73,[img:flags/SA.gif],00:48:43.192,1619 / 2226,645 / 1040,00:47:13.944,5.0 Km/Hr,11:48 min/km,4 KM
4KM FUN RUN,#3_Female,13612,4d7f3898-e806-4e77-9c4d-8de4d7e22925,[img:flags/EG.gif],00:47:15.600,1624 / 2226,646 / 1040,00:47:15.600,5.0 Km/Hr,11:48 min/km,4 KM
4KM FUN RUN,#3_Female,12932,3398adc9-1669-484f-a937-3e25266979b7,[img:flags/ZA.gif],00:47:27.642,1625 / 2226,647 / 1040,00:47:15.655,5.0 Km/Hr,11:48 min/km,4 KM
4KM FUN RUN,#3_Female,12996,d454d7c0-b135-47e0-925a-cf28ff99383e,[img:flags/SA.gif],00:59:45.301,1626 / 2226,648 / 1040,00:47:16.687,5.0 Km/Hr,11:49 min/km,4 KM
4KM FUN RUN,#3_Female,12044,1b2aa349-574e-4273-849c-383c23e394bf,,00:47:42.921,1627 / 2226,649 / 1040,00:47:16.849,5.0 Km/Hr,11:49 min/km,4 KM
4KM FUN RUN,#3_Female,13621,1be82735-1b0a-4a06-b50d-4e3f11bdfdd7,[img:flags/SA.gif],00:48:56.353,1628 / 2226,650 / 1040,00:47:20.024,5.0 Km/Hr,11:50 min/km,4 KM
4KM FUN RUN,#3_Female,11349,620d87b2-9826-4a31-883a-4a04c360f37c,[img:flags/SA.gif],00:48:45.663,1630 / 2226,651 / 1040,00:47:22.394,5.0 Km/Hr,11:50 min/km,4 KM
4KM FUN RUN,#3_Female,13205,932bb808-9aae-4fea-a7ef-dc316b3ad790,[img:flags/AU.gif],00:48:26.681,1631 / 2226,652 / 1040,00:47:22.622,5.0 Km/Hr,11:50 min/km,4 KM
4KM FUN RUN,#3_Female,12754,3d719820-8ab4-4200-981b-98227d009273,[img:flags/PH.gif],00:48:15.562,1633 / 2226,653 / 1040,00:47:23.673,5.0 Km/Hr,11:50 min/km,4 KM
4KM FUN RUN,#3_Female,13206,ec84c4f0-1f33-40a8-a410-be4d88ef6857,[img:flags/AU.gif],00:48:27.878,1634 / 2226,654 / 1040,00:47:23.901,5.0 Km/Hr,11:50 min/km,4 KM
4KM FUN RUN,#3_Female,11601,3f64599c-bb18-4df8-84c3-74b69a6bfc04,[img:flags/SA.gif],00:49:18.684,1635 / 2226,655 / 1040,00:47:23.973,5.0 Km/Hr,11:50 min/km,4 KM
4KM FUN RUN,#3_Female,11348,0b85e219-1470-4054-9213-e532ad68d61c,[img:flags/SA.gif],00:48:47.779,1636 / 2226,656 / 1040,00:47:24.037,5.0 Km/Hr,11:51 min/km,4 KM
4KM FUN RUN,#3_Female,12435,21c8d740-adae-478f-a14f-0035030469ad,[img:flags/SA.gif],00:48:57.846,1640 / 2226,657 / 1040,00:47:27.773,5.0 Km/Hr,11:51 min/km,4 KM
4KM FUN RUN,#3_Female,11032,6a7b2f0f-81c9-4132-ad2e-3369e311e2a5,[img:flags/SA.gif],01:05:58.298,1642 / 2226,658 / 1040,00:47:29.303,5.0 Km/Hr,11:52 min/km,4 KM
4KM FUN RUN,#3_Female,11030,b946348b-bd41-421d-ad3f-1678f4928b07,[img:flags/SA.gif],01:05:58.411,1643 / 2226,659 / 1040,00:47:31.747,5.0 Km/Hr,11:52 min/km,4 KM
4KM FUN RUN,#3_Female,10001,a51d1afc-c1e8-42f1-90ba-546a6b3573f2,,00:49:15.151,1644 / 2226,660 / 1040,00:47:32.371,5.0 Km/Hr,11:53 min/km,4 KM
4KM FUN RUN,#3_Female,12517,21f845c9-9cab-49cc-a6fb-d04d12cb4d64,[img:flags/SA.gif],01:00:02.071,1649 / 2226,661 / 1040,00:47:35.068,5.0 Km/Hr,11:53 min/km,4 KM
4KM FUN RUN,#3_Female,11530,0769a56c-4b9f-40aa-bb66-4ba851328e64,[img:flags/SA.gif],00:49:22.343,1651 / 2226,662 / 1040,00:47:36.331,5.0 Km/Hr,11:54 min/km,4 KM
4KM FUN RUN,#3_Female,13399,140c04c5-ea2f-4736-8123-f8b6db3fbd1c,[img:flags/PK.gif],00:48:46.491,1652 / 2226,663 / 1040,00:47:38.299,5.0 Km/Hr,11:54 min/km,4 KM
4KM FUN RUN,#3_Female,13060,d2c2cf75-8115-4f4c-b780-81eeda48fdb8,[img:flags/SA.gif],00:48:10.545,1653 / 2226,664 / 1040,00:47:38.652,5.0 Km/Hr,11:54 min/km,4 KM
4KM FUN RUN,#3_Female,10750,f77ec3ab-0bf8-4c8e-b0b1-f0acae4d0ef2,[img:flags/LB.gif],00:47:39.042,1654 / 2226,665 / 1040,00:47:39.042,5.0 Km/Hr,11:54 min/km,4 KM
4KM FUN RUN,#3_Female,11804,62ece61a-a972-46dd-8ad7-abac273f4cbc,[img:flags/SA.gif],00:49:38.646,1655 / 2226,666 / 1040,00:47:39.057,5.0 Km/Hr,11:54 min/km,4 KM
4KM FUN RUN,#3_Female,13059,b8f5e935-3287-401d-a9bb-a913c0d829c6,[img:flags/SA.gif],00:48:11.091,1656 / 2226,667 / 1040,00:47:40.160,5.0 Km/Hr,11:55 min/km,4 KM
4KM FUN RUN,#3_Female,11704,2c28f5f1-fbea-4a08-9998-b6c216bed60c,[img:flags/SA.gif],00:48:18.564,1658 / 2226,668 / 1040,00:47:42.102,5.0 Km/Hr,11:55 min/km,4 KM
4KM FUN RUN,#3_Female,11149,b2d19202-7e23-4e2b-a1ff-c1a5cda74aa9,[img:flags/SA.gif],00:48:21.860,1659 / 2226,669 / 1040,00:47:43.732,5.0 Km/Hr,11:55 min/km,4 KM
4KM FUN RUN,#3_Female,13161,af65fe1c-e3e4-4066-84d2-febfe9cd511f,[img:flags/SA.gif],00:48:01.200,1661 / 2226,670 / 1040,00:47:46.852,5.0 Km/Hr,11:56 min/km,4 KM
4KM FUN RUN,#3_Female,12015,d9a9347f-d5ce-4579-a019-1d4340f1e821,[img:flags/EG.gif],00:48:12.273,1662 / 2226,671 / 1040,00:47:48.406,5.0 Km/Hr,11:57 min/km,4 KM
4KM FUN RUN,#3_Female,13219,b7a99a3e-fd94-4d6a-8be2-dc88e114ae48,[img:flags/SA.gif],00:49:16.032,1666 / 2226,672 / 1040,00:47:58.480,5.0 Km/Hr,11:59 min/km,4 KM
4KM FUN RUN,#3_Female,11223,5de01a58-fa53-4f73-b993-a30500f22582,[img:flags/PH.gif],00:49:28.293,1667 / 2226,673 / 1040,00:48:04.629,4.9 Km/Hr,12:01 min/km,4 KM
4KM FUN RUN,#3_Female,11630,061a6696-fd6e-4a01-b1b2-b8c706fe17ea,[img:flags/SA.gif],00:52:16.639,1669 / 2226,674 / 1040,00:48:06.405,4.9 Km/Hr,12:01 min/km,4 KM
4KM FUN RUN,#3_Female,10653,49114b02-d6c3-4b65-b288-7a51d5e9f627,[img:flags/SA.gif],00:49:04.443,1671 / 2226,675 / 1040,00:48:07.585,4.9 Km/Hr,12:01 min/km,4 KM
4KM FUN RUN,#3_Female,10656,8f2a196f-b9da-4773-91f0-2256a1b56016,[img:flags/SA.gif],00:49:04.426,1672 / 2226,676 / 1040,00:48:07.767,4.9 Km/Hr,12:01 min/km,4 KM
4KM FUN RUN,#3_Female,10654,63b1629e-aa90-4e74-8725-baa5bde9296b,[img:flags/SA.gif],00:49:01.784,1673 / 2226,677 / 1040,00:48:10.286,4.9 Km/Hr,12:02 min/km,4 KM
4KM FUN RUN,#3_Female,10655,fa30ad5e-c8f0-4bd0-9208-4882d1c2f5a8,[img:flags/SA.gif],00:49:12.673,1678 / 2226,678 / 1040,00:48:18.046,4.9 Km/Hr,12:04 min/km,4 KM
4KM FUN RUN,#3_Female,12023,3e9ebca5-67e5-4f5c-a46b-5cf241e7af58,[img:flags/EG.gif],00:49:22.743,1679 / 2226,679 / 1040,00:48:18.626,4.9 Km/Hr,12:04 min/km,4 KM
4KM FUN RUN,#3_Female,12956,68cb88f6-cc57-401d-9fd5-54dcd2001300,[img:flags/SA.gif],00:56:17.212,1680 / 2226,680 / 1040,00:48:21.015,4.9 Km/Hr,12:05 min/km,4 KM
4KM FUN RUN,#3_Female,12955,8ce78efe-aaca-4f45-83d3-06a5e1bd085e,[img:flags/SA.gif],00:56:17.983,1681 / 2226,681 / 1040,00:48:21.646,4.9 Km/Hr,12:05 min/km,4 KM
4KM FUN RUN,#3_Female,13458,119932b9-1873-4f39-b36c-a0525a78c305,[img:flags/AE.gif],01:03:14.611,1682 / 2226,682 / 1040,00:48:23.076,4.9 Km/Hr,12:05 min/km,4 KM
4KM FUN RUN,#3_Female,12924,81b5f2a2-1ff9-4658-bb2a-7a3ac37a5645,[img:flags/SA.gif],00:49:12.609,1683 / 2226,683 / 1040,00:48:24.547,4.9 Km/Hr,12:06 min/km,4 KM
4KM FUN RUN,#3_Female,10628,5be3cfcd-96fb-4a62-bb81-1712077458a7,[img:flags/SA.gif],00:58:10.621,1685 / 2226,684 / 1040,00:48:25.152,4.9 Km/Hr,12:06 min/km,4 KM
4KM FUN RUN,#3_Female,10627,d43269c8-8197-4b8d-955f-10dd80ee913c,[img:flags/SA.gif],00:58:09.504,1686 / 2226,685 / 1040,00:48:26.267,4.9 Km/Hr,12:06 min/km,4 KM
4KM FUN RUN,#3_Female,11838,0e0e19bd-38f8-4e34-8205-592a24718216,[img:flags/SA.gif],00:48:58.281,1687 / 2226,686 / 1040,00:48:26.906,4.9 Km/Hr,12:06 min/km,4 KM
4KM FUN RUN,#3_Female,11837,3b529b5a-8303-46a7-8512-13e094de0014,[img:flags/SA.gif],00:48:58.742,1688 / 2226,687 / 1040,00:48:27.378,4.9 Km/Hr,12:06 min/km,4 KM
4KM FUN RUN,#3_Female,10630,6439c806-a480-46c6-965b-ed34fda664be,[img:flags/SA.gif],00:58:10.794,1689 / 2226,688 / 1040,00:48:27.714,4.9 Km/Hr,12:06 min/km,4 KM
4KM FUN RUN,#3_Female,11839,edb28bb8-0633-4ecb-a217-290004afc5a8,[img:flags/SA.gif],00:48:58.401,1690 / 2226,689 / 1040,00:48:28.518,4.9 Km/Hr,12:07 min/km,4 KM
4KM FUN RUN,#3_Female,13501,1e60f5ed-2498-4fb8-a610-eaffe79d07ba,[img:flags/SA.gif],00:49:50.876,1693 / 2226,690 / 1040,00:48:35.163,4.9 Km/Hr,12:08 min/km,4 KM
4KM FUN RUN,#3_Female,11639,81f545f4-a046-484d-8965-2848eb46ecca,[img:flags/SA.gif],00:53:41.176,1695 / 2226,691 / 1040,00:48:40.401,4.9 Km/Hr,12:10 min/km,4 KM
4KM FUN RUN,#3_Female,12179,a2723cac-fe4c-4c6f-8284-72b1330feb57,[img:flags/SA.gif],00:49:31.293,1696 / 2226,692 / 1040,00:48:41.473,4.9 Km/Hr,12:10 min/km,4 KM
4KM FUN RUN,#3_Female,12797,47a09d85-31b3-4fa4-9309-9c1561493fbb,[img:flags/MY.gif],00:51:10.783,1697 / 2226,693 / 1040,00:48:43.072,4.9 Km/Hr,12:10 min/km,4 KM
4KM FUN RUN,#3_Female,12875,f56c9ea4-709f-4aa6-9da8-5e8dea9f024f,[img:flags/PK.gif],00:53:25.648,1698 / 2226,694 / 1040,00:48:43.257,4.9 Km/Hr,12:10 min/km,4 KM
4KM FUN RUN,#3_Female,12877,d47c4635-187d-4aef-bd6b-72a69876ab5f,[img:flags/PK.gif],00:53:25.846,1699 / 2226,695 / 1040,00:48:43.774,4.9 Km/Hr,12:10 min/km,4 KM
4KM FUN RUN,#3_Female,10660,042dfd3a-d89d-443a-838b-eb7e0b2c1ff8,[img:flags/PH.gif],00:51:25.134,1702 / 2226,696 / 1040,00:48:49.239,4.9 Km/Hr,12:12 min/km,4 KM
4KM FUN RUN,#3_Female,10733,fb22969e-32a6-4699-9551-7dbfb8f07a5b,[img:flags/PH.gif],00:51:25.416,1703 / 2226,697 / 1040,00:48:50.022,4.9 Km/Hr,12:12 min/km,4 KM
4KM FUN RUN,#3_Female,11252,e479e421-53f1-4ad2-9806-937b776a738d,[img:flags/EG.gif],00:50:32.608,1704 / 2226,698 / 1040,00:48:52.635,4.9 Km/Hr,12:13 min/km,4 KM
4KM FUN RUN,#3_Female,13629,48205701-b257-4b76-9340-dab2283c294b,[img:flags/SA.gif],00:49:53.484,1705 / 2226,699 / 1040,00:48:53.067,4.9 Km/Hr,12:13 min/km,4 KM
4KM FUN RUN,#3_Female,11728,15d9297d-c3ed-4832-aee3-d4f730ba7247,[img:flags/SA.gif],01:16:53.238,1706 / 2226,700 / 1040,00:48:53.419,4.9 Km/Hr,12:13 min/km,4 KM
4KM FUN RUN,#3_Female,13567,f352b942-042b-4bac-bf06-1e3e43fa7fc7,[img:flags/SA.gif],00:48:58.105,1711 / 2226,701 / 1040,00:48:58.105,4.9 Km/Hr,12:14 min/km,4 KM
4KM FUN RUN,#3_Female,10686,e06aa35c-bfb4-4aa3-8a4c-a8d3051a129b,[img:flags/SA.gif],00:51:45.824,1712 / 2226,702 / 1040,00:48:58.793,4.9 Km/Hr,12:14 min/km,4 KM
4KM FUN RUN,#3_Female,11096,6d6fbd8d-c028-4327-ac60-69b27938d86f,[img:flags/PH.gif],00:51:10.023,1715 / 2226,703 / 1040,00:49:01.184,4.8 Km/Hr,12:15 min/km,4 KM
4KM FUN RUN,#3_Female,13502,6674a45a-21df-4062-8653-d547bffffa48,[img:flags/SA.gif],00:49:04.105,1716 / 2226,704 / 1040,00:49:04.105,4.8 Km/Hr,12:16 min/km,4 KM
4KM FUN RUN,#3_Female,13336,e3d906da-40ff-4684-ad41-5563b80631a8,[img:flags/PS.gif],01:04:25.285,1719 / 2226,705 / 1040,00:49:07.121,4.8 Km/Hr,12:16 min/km,4 KM
4KM FUN RUN,#3_Female,12178,c0e81133-2526-40b5-830c-aea351a281c8,[img:flags/SA.gif],00:49:55.696,1720 / 2226,706 / 1040,00:49:07.137,4.8 Km/Hr,12:16 min/km,4 KM
4KM FUN RUN,#3_Female,10444,fd20a296-f2b7-482e-bd85-9718c06b76bd,[img:flags/IN.gif],00:50:36.455,1722 / 2226,707 / 1040,00:49:08.726,4.8 Km/Hr,12:17 min/km,4 KM
4KM FUN RUN,#3_Female,11250,b327884d-6d80-46d0-b5d2-b693d84aa2ee,[img:flags/EG.gif],00:50:47.520,1723 / 2226,708 / 1040,00:49:08.793,4.8 Km/Hr,12:17 min/km,4 KM
4KM FUN RUN,#3_Female,10443,58f75240-195e-414d-bf8c-2ec7311b4bf4,[img:flags/IN.gif],00:50:36.595,1724 / 2226,709 / 1040,00:49:09.925,4.8 Km/Hr,12:17 min/km,4 KM
4KM FUN RUN,#3_Female,10207,a364bf2c-d75c-48a2-9d85-fbc48e389afb,[img:flags/SA.gif],00:50:03.044,1727 / 2226,710 / 1040,00:49:16.175,4.8 Km/Hr,12:19 min/km,4 KM
4KM FUN RUN,#3_Female,12381,8647534d-1a89-4d95-b956-c25e70b27021,[img:flags/SA.gif],00:50:29.718,1728 / 2226,711 / 1040,00:49:18.404,4.8 Km/Hr,12:19 min/km,4 KM
4KM FUN RUN,#3_Female,12376,2fdcdae5-0969-405e-bebf-619bfef83e2e,[img:flags/SA.gif],00:50:39.006,1729 / 2226,712 / 1040,00:49:22.697,4.8 Km/Hr,12:20 min/km,4 KM
4KM FUN RUN,#3_Female,12380,ff6fd602-ee27-4571-b8fb-d27c4df3e60e,[img:flags/SA.gif],00:50:39.284,1730 / 2226,713 / 1040,00:49:22.712,4.8 Km/Hr,12:20 min/km,4 KM
4KM FUN RUN,#3_Female,12027,9c9de21d-b36f-41e1-aadb-e75f88504efb,[img:flags/SA.gif],00:50:02.796,1731 / 2226,714 / 1040,00:49:24.787,4.8 Km/Hr,12:21 min/km,4 KM
4KM FUN RUN,#3_Female,11058,5ff902ad-d9c2-422c-83b4-52e3a3564879,[img:flags/SA.gif],00:51:24.141,1733 / 2226,715 / 1040,00:49:33.589,4.8 Km/Hr,12:23 min/km,4 KM
4KM FUN RUN,#3_Female,10886,d5f8e376-79dd-4130-9784-f8319425d77b,[img:flags/PH.gif],00:52:41.445,1736 / 2226,716 / 1040,00:49:37.121,4.8 Km/Hr,12:24 min/km,4 KM
4KM FUN RUN,#3_Female,13343,ec790a00-ed47-45d1-922d-53a7a89df14c,[img:flags/SA.gif],00:51:55.868,1737 / 2226,717 / 1040,00:49:38.134,4.8 Km/Hr,12:24 min/km,4 KM
4KM FUN RUN,#3_Female,10879,1c9d7ce7-8f15-4046-83ba-7eecde766d27,[img:flags/PH.gif],00:52:41.665,1738 / 2226,718 / 1040,00:49:38.230,4.8 Km/Hr,12:24 min/km,4 KM
4KM FUN RUN,#3_Female,10880,6bb21b6c-42eb-42f5-96e3-fce4b30bf96d,[img:flags/PH.gif],00:52:41.565,1739 / 2226,719 / 1040,00:49:38.296,4.8 Km/Hr,12:24 min/km,4 KM
4KM FUN RUN,#3_Female,13090,c1d3dcd1-0353-4ee3-b68d-8672568f482e,[img:flags/SA.gif],00:52:10.182,1741 / 2226,720 / 1040,00:49:39.853,4.8 Km/Hr,12:24 min/km,4 KM
4KM FUN RUN,#3_Female,10888,e40c5536-ab2d-4e37-908a-14a63b0b4ffc,[img:flags/EG.gif],00:54:42.471,1742 / 2226,721 / 1040,00:49:41.621,4.8 Km/Hr,12:25 min/km,4 KM
4KM FUN RUN,#3_Female,11407,88615576-cf62-4305-b84a-1d386e8b16dc,[img:flags/SA.gif],00:49:53.482,1743 / 2226,722 / 1040,00:49:42.436,4.8 Km/Hr,12:25 min/km,4 KM
4KM FUN RUN,#3_Female,10284,267efe20-5236-4c40-9b12-b365ea78b4b9,[img:flags/ID.gif],00:52:01.359,1746 / 2226,723 / 1040,00:49:43.489,4.8 Km/Hr,12:25 min/km,4 KM
4KM FUN RUN,#3_Female,12895,81f4b9fa-702c-4799-8334-4c210a9f6eb0,[img:flags/PH.gif],00:50:54.204,1747 / 2226,724 / 1040,00:49:44.413,4.8 Km/Hr,12:26 min/km,4 KM
4KM FUN RUN,#3_Female,11097,612bb442-342b-45f2-8f25-7638f6dc4fc5,[img:flags/PH.gif],00:51:52.564,1748 / 2226,725 / 1040,00:49:44.612,4.8 Km/Hr,12:26 min/km,4 KM
4KM FUN RUN,#3_Female,13005,a9200694-2cd5-44c2-a7d5-f2018ae0d086,[img:flags/SA.gif],00:50:27.484,1750 / 2226,726 / 1040,00:49:46.074,4.8 Km/Hr,12:26 min/km,4 KM
4KM FUN RUN,#3_Female,12104,fdba3f79-9441-4d71-801a-465591116233,[img:flags/SA.gif],00:50:17.042,1751 / 2226,727 / 1040,00:49:46.116,4.8 Km/Hr,12:26 min/km,4 KM
4KM FUN RUN,#3_Female,12676,22f3d40d-c484-415c-be59-3eec0c79b155,[img:flags/PH.gif],00:50:55.698,1752 / 2226,728 / 1040,00:49:47.748,4.8 Km/Hr,12:26 min/km,4 KM
4KM FUN RUN,#3_Female,10054,5f305d75-6431-44c9-aaf4-e0517803a038,[img:flags/SA.gif],00:49:52.025,1756 / 2226,729 / 1040,00:49:52.025,4.8 Km/Hr,12:28 min/km,4 KM
4KM FUN RUN,#3_Female,11696,ffbd2488-2e2d-497f-859b-2a7ef7c8c653,[img:flags/SA.gif],00:51:07.025,1758 / 2226,730 / 1040,00:49:52.795,4.8 Km/Hr,12:28 min/km,4 KM
4KM FUN RUN,#3_Female,13290,e751f7c9-dc95-4ddc-a360-2852c667c5f4,[img:flags/GB.gif],01:05:12.375,1759 / 2226,731 / 1040,00:49:55.059,4.8 Km/Hr,12:28 min/km,4 KM
4KM FUN RUN,#3_Female,12465,eb66784d-e687-4074-b3eb-a1d40a31a26c,[img:flags/SA.gif],00:50:35.675,1760 / 2226,732 / 1040,00:49:55.087,4.8 Km/Hr,12:28 min/km,4 KM
4KM FUN RUN,#3_Female,12605,96133c3b-b829-4f1f-8266-481705309741,[img:flags/MY.gif],00:51:12.444,1761 / 2226,733 / 1040,00:49:57.211,4.8 Km/Hr,12:29 min/km,4 KM
4KM FUN RUN,#3_Female,11695,e803a0c8-c938-4415-b642-20ec46cf55d1,[img:flags/SA.gif],00:51:11.824,1762 / 2226,734 / 1040,00:49:57.395,4.8 Km/Hr,12:29 min/km,4 KM
4KM FUN RUN,#3_Female,11056,157afb56-e512-4a4e-af10-eee076543998,[img:flags/SA.gif],00:51:49.727,1764 / 2226,735 / 1040,00:49:58.121,4.8 Km/Hr,12:29 min/km,4 KM
4KM FUN RUN,#3_Female,10730,0d64810b-dca1-42c3-b9d8-c27f967aaab7,[img:flags/PH.gif],00:50:21.765,1766 / 2226,736 / 1040,00:50:00.196,4.7 Km/Hr,12:30 min/km,4 KM
4KM FUN RUN,#3_Female,10556,69344ae3-2384-4102-aa7f-cb720a55b9f0,[img:flags/SA.gif],00:55:03.489,1767 / 2226,737 / 1040,00:50:01.817,4.7 Km/Hr,12:30 min/km,4 KM
4KM FUN RUN,#3_Female,13444,8597d19b-0ff4-4045-9112-932ae4db6ee8,[img:flags/SA.gif],00:51:04.403,1769 / 2226,738 / 1040,00:50:03.581,4.7 Km/Hr,12:30 min/km,4 KM
4KM FUN RUN,#3_Female,13442,db73f516-df71-4b96-b190-56ece0328b46,[img:flags/PK.gif],01:04:30.766,1770 / 2226,739 / 1040,00:50:04.891,4.7 Km/Hr,12:31 min/km,4 KM
4KM FUN RUN,#3_Female,13030,3142b864-a129-4543-9bda-f6b64465d18d,[img:flags/SA.gif],00:51:48.738,1771 / 2226,740 / 1040,00:50:07.818,4.7 Km/Hr,12:31 min/km,4 KM
4KM FUN RUN,#3_Female,10955,db6669e8-5373-429c-a356-1452f46943fa,[img:flags/PH.gif],00:51:25.655,1772 / 2226,741 / 1040,00:50:08.883,4.7 Km/Hr,12:32 min/km,4 KM
4KM FUN RUN,#3_Female,10954,d924f39a-77dd-489d-b654-ae3f4e70004c,[img:flags/PH.gif],00:51:25.656,1773 / 2226,742 / 1040,00:50:08.885,4.7 Km/Hr,12:32 min/km,4 KM
4KM FUN RUN,#3_Female,13552,e79f9f5d-75bb-4c84-b542-295061fad6c3,[img:flags/PK.gif],01:04:34.554,1774 / 2226,743 / 1040,00:50:10.780,4.7 Km/Hr,12:32 min/km,4 KM
4KM FUN RUN,#3_Female,11972,389d07b8-6bc5-44ba-a228-a5112314dfaf,[img:flags/IN.gif],00:51:06.964,1776 / 2226,744 / 1040,00:50:14.096,4.7 Km/Hr,12:33 min/km,4 KM
4KM FUN RUN,#3_Female,11557,cf8684a4-1ac4-4991-ba71-96f03076e501,[img:flags/PS.gif],00:50:44.244,1777 / 2226,745 / 1040,00:50:15.574,4.7 Km/Hr,12:33 min/km,4 KM
4KM FUN RUN,#3_Female,10994,8b585147-2315-4b38-94ea-2d9252caf9c7,[img:flags/PH.gif],00:53:21.138,1778 / 2226,746 / 1040,00:50:16.109,4.7 Km/Hr,12:34 min/km,4 KM
4KM FUN RUN,#3_Female,11528,ffc10120-0093-4d68-9b9c-59bbdc60451a,[img:flags/SA.gif],00:52:14.289,1780 / 2226,747 / 1040,00:50:22.470,4.7 Km/Hr,12:35 min/km,4 KM
4KM FUN RUN,#3_Female,11520,3161e251-0a1a-4aa8-878f-18ddcfce8c84,[img:flags/SA.gif],00:52:15.314,1781 / 2226,748 / 1040,00:50:25.022,4.7 Km/Hr,12:36 min/km,4 KM
4KM FUN RUN,#3_Female,11128,a2917784-af93-4c27-8628-5449d1ab50ed,[img:flags/SA.gif],00:51:07.665,1782 / 2226,749 / 1040,00:50:26.995,4.7 Km/Hr,12:36 min/km,4 KM
4KM FUN RUN,#3_Female,12415,c20dc2f2-4d66-4eca-b23f-589924f1e761,[img:flags/PK.gif],00:52:48.425,1783 / 2226,750 / 1040,00:50:27.650,4.7 Km/Hr,12:36 min/km,4 KM
